year,month,day,time,min,sec,runoff[0],precip[0],precip[1],precip[2],precip[3],precip[4],tmin[0],tmin[1],tmax[0],tmax[1]
1996,8,19,0,0,0,6812.199047,0.07480315,0.039370079,0.039370079,0.129921261,0.003937008,44.6,41.9,55.76,50.72
1996,8,20,0,0,0,6812.199047,0.118110237,0.000393701,0.578740161,0.129921261,0.015748032,50.54,46.58,65.84,64.4
1996,8,21,0,0,0,6812.199047,0.208661419,0.263779529,0.055118111,0.437007877,0.598425201,50,48.02,62.6,59.9
1996,8,22,0,0,0,6812.199047,0.771653548,0.377952758,0.102362205,1.303149615,0.185039371,48.02,44.96,63.14,58.82
1996,8,23,0,0,0,6812.199047,0.043307087,0.023622047,0.07480315,0.259842521,0,49.28,47.66,66.38,61.7
1996,8,24,0,0,0,6812.199047,0.744094493,0.157480316,0.066929134,0.24409449,0.007874016,48.92,45.5,60.62,55.58
1996,8,25,0,0,0,6812.199047,0.405511814,0.043307087,0.311023624,0.208661419,0.000393701,47.84,43.34,55.22,50.72
1996,8,26,0,0,0,6812.199047,0.055118111,0,0.000393701,0.255905514,0,41.54,38.66,66.92,59.36
1996,8,27,0,0,0,6812.199047,0.070866142,0,0.000393701,0.177165356,0,41.54,37.4,66.2,55.76
1996,8,28,0,0,0,6812.199047,0.01968504,0.000393701,0.000393701,0.039370079,0,39.92,34.52,63.5,55.76
1996,8,29,0,0,0,6812.199047,0,0,0,0.000393701,0,37.94,33.8,62.96,56.3
1996,8,30,0,0,0,6812.199047,0.000393701,0,0,0,0,35.6,31.1,71.96,65.48
1996,8,31,0,0,0,6812.199047,0.000393701,0,0.165354332,0.16929134,0,40.1,34.16,63.14,62.78
1996,9,1,0,0,0,2775.026444,0.511811027,0.212598427,0.251968506,0.531496067,0.16929134,33.08,31.82,47.66,41.36
1996,9,2,0,0,0,2775.026444,0.1496063,0,0,0.01968504,0,33.8,31.46,60.26,51.98
1996,9,3,0,0,0,2775.026444,0.01968504,0,0,0,0,35.24,29.12,66.74,60.44
1996,9,4,0,0,0,2775.026444,0.043307087,0.043307087,0,0.047244095,0.000393701,43.34,35.42,55.58,51.8
1996,9,5,0,0,0,2775.026444,0.000393701,0,0,0.000393701,0,34.52,31.82,61.52,54.32
1996,9,6,0,0,0,2775.026444,0.125984253,0.011811024,0,0.133858269,0,37.94,31.46,58.28,49.46
1996,9,7,0,0,0,2775.026444,0.023622047,0,0,0.000393701,0,35.78,34.52,56.66,48.38
1996,9,8,0,0,0,2775.026444,0.000393701,0,0,0,0,35.6,27.86,60.98,53.6
1996,9,9,0,0,0,2775.026444,0.000393701,0,0,0,0,34.16,28.22,64.04,57.92
1996,9,10,0,0,0,2775.026444,0,0,0,0,0,39.2,29.3,68.9,59.36
1996,9,11,0,0,0,2775.026444,0.015748032,0,0,0,0,35.78,27.68,66.92,58.46
1996,9,12,0,0,0,2775.026444,0,0,0,0,0,34.88,27.68,67.28,58.82
1996,9,13,0,0,0,2775.026444,0,0,0,0,0,35.96,27.14,69.26,60.8
1996,9,14,0,0,0,2775.026444,0.007874016,0.007874016,0,0,0.000393701,36.32,27.14,62.24,57.56
1996,9,15,0,0,0,2775.026444,0.003937008,0.000393701,0,0.000393701,0.000393701,31.28,24.8,65.84,56.3
1996,9,16,0,0,0,2775.026444,0,0,0,0,0,43.52,40.1,63.32,57.56
1996,9,17,0,0,0,2775.026444,0,0,0,0,0,31.46,23.54,62.96,56.66
1996,9,18,0,0,0,2775.026444,0.000393701,0,0,0.000393701,0,35.6,30.56,62.06,55.4
1996,9,19,0,0,0,2775.026444,0,0,0,0.000393701,0,35.06,24.8,64.4,53.96
1996,9,20,0,0,0,2775.026444,0.000393701,0,0,0,0,30.92,24.44,66.02,55.4
1996,9,21,0,0,0,2775.026444,0.000393701,0,0,0,0,32.36,23.36,67.1,59.54
1996,9,22,0,0,0,2775.026444,0,0,0,0,0,30.02,20.84,69.62,61.52
1996,9,23,0,0,0,2775.026444,0,0,0,0,0,30.02,19.94,70.7,62.06
1996,9,24,0,0,0,2775.026444,0,0,0,0,0,27.68,21.2,63.14,57.74
1996,9,25,0,0,0,2775.026444,0,0,0,0,0,38.12,25.88,65.84,57.02
1996,9,26,0,0,0,2775.026444,0,0,0,0,0,32,23.54,67.64,59
1996,9,27,0,0,0,2775.026444,0.000393701,0,0,0.000393701,0,35.6,31.28,64.58,57.02
1996,9,28,0,0,0,2775.026444,0.003937008,0.000393701,0,0.082677166,0,39.38,33.98,62.6,52.88
1996,9,29,0,0,0,2775.026444,0.000393701,0.000393701,0,0.062992126,0,33.62,30.2,62.06,55.94
1996,9,30,0,0,0,2775.026444,0.161417324,0.015748032,0,0.1496063,0.000393701,36.68,29.66,53.78,43.34
1996,10,1,0,0,0,1393.516715,0.015748032,0.015748032,0,0,0,29.12,18.14,63.68,55.76
1996,10,2,0,0,0,1393.516715,0,0,0,0,0,26.24,18.14,65.66,58.28
1996,10,3,0,0,0,1393.516715,0,0,0.000393701,0,0,28.04,21.92,70.16,61.88
1996,10,4,0,0,0,1393.516715,0.003937008,0.090551182,0.114173229,0.110236221,0.059055119,31.1,25.16,42.62,46.58
1996,10,5,0,0,0,1393.516715,0.015748032,0.027559055,0,0.078740158,0.000393701,21.74,16.52,48.74,37.22
1996,10,6,0,0,0,1393.516715,0,0,0.000393701,0,0,28.76,25.88,47.12,39.38
1996,10,7,0,0,0,1393.516715,0,0,0.153543308,0.031496063,0,28.58,26.6,53.96,42.08
1996,10,8,0,0,0,1393.516715,0.035433071,0,0,0,0,23.54,18.32,56.3,47.48
1996,10,9,0,0,0,1393.516715,0.165354332,0,0.141732284,0.137795277,0,30.92,19.94,51.08,41.54
1996,10,10,0,0,0,1393.516715,0,0,0,0,0,26.6,19.4,54.86,45.5
1996,10,11,0,0,0,1393.516715,0.118110237,0.000393701,0,0.000393701,0.000393701,25.52,17.96,53.06,45.5
1996,10,12,0,0,0,1393.516715,0.098425198,0.141732284,0.031496063,0.015748032,0.000393701,26.96,15.62,50.36,43.16
1996,10,13,0,0,0,1393.516715,0,0,0,0,0,22.64,14.18,54.32,45.86
1996,10,14,0,0,0,1393.516715,0,0,0,0,0,21.56,12.02,55.76,51.08
1996,10,15,0,0,0,1393.516715,0.003937008,0,0.000393701,0.027559055,0,25.34,18.32,42.08,35.6
1996,10,16,0,0,0,1393.516715,0.000393701,0,0.000393701,0.070866142,0,24.26,14,50.18,42.44
1996,10,17,0,0,0,1393.516715,0,0,0,0,0,21.56,14.9,57.2,49.28
1996,10,18,0,0,0,1393.516715,0,0,0,0,0,23.36,15.44,62.06,54.5
1996,10,19,0,0,0,1393.516715,0,0,0,0,0,26.78,19.4,57.38,51.08
1996,10,20,0,0,0,1393.516715,0,0,0,0,0,22.46,12.74,63.14,53.78
1996,10,21,0,0,0,1393.516715,0,0,0.000393701,0.000393701,0,25.34,17.6,50.9,46.94
1996,10,22,0,0,0,1393.516715,0.248031498,0.303149608,0.098425198,0.110236221,0.125984253,25.7,20.3,40.28,31.1
1996,10,23,0,0,0,1393.516715,0,0,0,0.000393701,0,8.96,5.18,36.14,21.92
1996,10,24,0,0,0,1393.516715,0,0,0,0,0,12.56,-0.22,38.84,31.82
1996,10,25,0,0,0,1393.516715,0,0,0,0,0,12.74,2.48,43.52,32.18
1996,10,26,0,0,0,1393.516715,0,0,0,0,0,10.76,-0.22,45.86,34.88
1996,10,27,0,0,0,1393.516715,0,0,0,0,0,13.82,1.04,50.36,40.28
1996,10,28,0,0,0,1393.516715,0,0,0,0,0,18.5,5.54,54.68,47.12
1996,10,29,0,0,0,1393.516715,0,0,0,0,0,18.5,6.62,54.86,45.5
1996,10,30,0,0,0,1393.516715,0,0,0,0,0,17.42,6.98,53.24,44.06
1996,10,31,0,0,0,1393.516715,0.133858269,0.000393701,0.01968504,0.157480316,0,27.5,21.74,40.28,36.32
1996,11,1,0,0,0,919.5938993,0.165354332,0.078740158,0.015748032,0.114173229,0.000393701,11.84,5.9,31.46,21.74
1996,11,2,0,0,0,919.5938993,0,0,0,0,0,5.54,-2.2,35.42,32.9
1996,11,3,0,0,0,919.5938993,0.098425198,0,0,0.01968504,0,14.72,4.1,35.06,28.76
1996,11,4,0,0,0,919.5938993,0,0,0,0,0,13.64,4.1,43.88,37.4
1996,11,5,0,0,0,919.5938993,0,0,0,0.023622047,0,17.06,7.52,33.98,30.92
1996,11,6,0,0,0,919.5938993,0,0,0.039370079,0.055118111,0,23,10.58,40.1,29.12
1996,11,7,0,0,0,919.5938993,0.000393701,0,0.003937008,0.011811024,0,17.42,8.24,39.56,32.72
1996,11,8,0,0,0,919.5938993,0.003937008,0,0.000393701,0.011811024,0,16.88,-0.4,43.52,32.9
1996,11,9,0,0,0,919.5938993,0,0,0,0,0,12.74,-0.04,42.08,36.14
1996,11,10,0,0,0,919.5938993,0,0,0,0,0,14.72,1.04,42.26,38.12
1996,11,11,0,0,0,919.5938993,0,0,0,0,0,12.56,1.94,37.4,36.14
1996,11,12,0,0,0,919.5938993,0,0,0,0,0,11.12,0.5,35.42,31.28
1996,11,13,0,0,0,919.5938993,0,0,0,0,0,9.86,-0.4,37.58,32.72
1996,11,14,0,0,0,919.5938993,0,0,0,0,0,9.86,-2.56,38.48,29.84
1996,11,15,0,0,0,919.5938993,0.011811024,0,0,0.011811024,0,13.46,2.48,28.04,25.7
1996,11,16,0,0,0,919.5938993,0.027559055,0,0,0.003937008,0,5.72,-2.02,23,19.22
1996,11,17,0,0,0,919.5938993,0,0,0,0,0,-1.66,-9.4,29.66,20.66
1996,11,18,0,0,0,919.5938993,0,0,0,0,0,-0.58,-10.12,29.84,26.24
1996,11,19,0,0,0,919.5938993,0,0,0,0,0,4.46,-3.1,34.88,22.82
1996,11,20,0,0,0,919.5938993,0,0,0,0,0,1.76,-9.4,30.56,26.96
1996,11,21,0,0,0,919.5938993,0,0,0,0,0,0.86,-9.76,30.56,21.74
1996,11,22,0,0,0,919.5938993,0,0,0,0,0,-1.66,-11.2,29.12,23.72
1996,11,23,0,0,0,919.5938993,0,0,0,0,0,-1.66,-10.48,32.18,24.26
1996,11,24,0,0,0,919.5938993,0,0,0,0,0,-0.22,-10.3,33.08,24.26
1996,11,25,0,0,0,919.5938993,0,0,0,0,0.000393701,-1.12,-8.68,34.16,21.74
1996,11,26,0,0,0,919.5938993,0,0.003937008,0,0,0.003937008,1.22,-2.2,32.72,23.54
1996,11,27,0,0,0,919.5938993,0,0,0,0,0,-1.12,-11.2,33.8,23.54
1996,11,28,0,0,0,919.5938993,0,0.051181103,0,0,0.003937008,-2.2,-9.76,20.84,16.16
1996,11,29,0,0,0,919.5938993,0,0,0,0,0,-7.24,-7.6,29.12,21.38
1996,11,30,0,0,0,919.5938993,0,0,0,0,0,-4.36,-13.18,29.66,22.64
1996,12,1,0,0,0,502.880842,0,0,0,0,0,-5.08,-14.44,30.56,26.06
1996,12,2,0,0,0,502.880842,0,0,0,0,0,-3.1,-11.74,29.84,31.28
1996,12,3,0,0,0,502.880842,0,0,0,0,0,2.84,-5.44,24.8,27.14
1996,12,4,0,0,0,502.880842,0,0.062992126,0,0,0.023622047,-1.3,-4.9,17.06,15.44
1996,12,5,0,0,0,502.880842,0,0.011811024,0,0,0.015748032,-10.66,-15.16,17.24,13.1
1996,12,6,0,0,0,502.880842,0,0,0,0,0,-11.74,-20.56,22.28,20.12
1996,12,7,0,0,0,502.880842,0,0,0,0,0,-4.36,-13.18,24.44,23.72
1996,12,8,0,0,0,502.880842,0,0,0,0,0,-3.82,-11.38,19.76,15.26
1996,12,9,0,0,0,502.880842,0,0,0,0,0,-7.42,-16.24,23.72,16.34
1996,12,10,0,0,0,502.880842,0,0,0,0,0,-9.94,-17.14,24.26,19.22
1996,12,11,0,0,0,502.880842,0,0,0,0,0,-9.58,-17.5,21.92,18.5
1996,12,12,0,0,0,502.880842,0,0,0,0,0,-8.32,-17.5,27.32,20.12
1996,12,13,0,0,0,502.880842,0,0,0,0,0,-7.42,-18.04,27.32,23.9
1996,12,14,0,0,0,502.880842,0,0,0,0,0,-6.16,-14.08,25.16,26.78
1996,12,15,0,0,0,502.880842,0,0,0,0,0,-3.82,-9.58,26.24,21.92
1996,12,16,0,0,0,502.880842,0,0,0,0,0,-6.52,-11.02,29.3,22.28
1996,12,17,0,0,0,502.880842,0,0,0,0,0,-8.14,-16.78,28.22,20.48
1996,12,18,0,0,0,502.880842,0,0,0,0,0,-8.68,-16.96,25.7,21.02
1996,12,19,0,0,0,502.880842,0,0,0,0,0,-3.28,-10.12,29.66,24.98
1996,12,20,0,0,0,502.880842,0,0,0,0,0,-3.64,-10.48,30.92,24.62
1996,12,21,0,0,0,502.880842,0,0,0,0,0,-4.18,-12.28,31.28,27.32
1996,12,22,0,0,0,502.880842,0,0,0,0,0,-5.26,-12.82,29.66,26.96
1996,12,23,0,0,0,502.880842,0,0,0,0,0,-5.44,-12.46,32.18,26.78
1996,12,24,0,0,0,502.880842,0,0,0,0,0,-5.08,-11.74,31.82,30.02
1996,12,25,0,0,0,502.880842,0,0,0,0,0,-2.38,-11.38,34.34,26.6
1996,12,26,0,0,0,502.880842,0,0,0,0,0,-2.56,-9.76,28.76,32
1996,12,27,0,0,0,502.880842,0,0,0,0,0,-0.94,-7.6,34.34,30.38
1996,12,28,0,0,0,502.880842,0,0,0,0,0,-1.84,-11.02,34.52,27.86
1996,12,29,0,0,0,502.880842,0,0,0,0,0,-0.58,-9.58,32.18,30.74
1996,12,30,0,0,0,502.880842,0,0,0,0,0,-0.04,-4.9,37.22,29.12
1996,12,31,0,0,0,502.880842,0,0.039370079,0,0,0.011811024,14.9,9.68,33.8,32
1997,1,1,0,0,0,538.9018012,0,0,0,0,0,5,-0.76,42.44,34.52
1997,1,2,0,0,0,538.9018012,0,0.007874016,0,0,0.003937008,5,-3.1,32.18,33.08
1997,1,3,0,0,0,538.9018012,0.035433071,0.043307087,0,0.000393701,0,5,-4.9,28.58,26.06
1997,1,4,0,0,0,538.9018012,0,0.023622047,0,0,0.01968504,-1.84,-8.68,29.12,28.58
1997,1,5,0,0,0,538.9018012,0,0,0,0,0,-5.44,-11.02,31.46,32
1997,1,6,0,0,0,538.9018012,0,0,0,0,0,1.76,-5.8,35.42,30.38
1997,1,7,0,0,0,538.9018012,0.000393701,0,0,0.027559055,0,10.76,3.92,28.22,23
1997,1,8,0,0,0,538.9018012,0,0,0,0.003937008,0,0.5,-3.1,30.02,16.16
1997,1,9,0,0,0,538.9018012,0,0,0,0,0,-3.46,-13.54,33.98,22.64
1997,1,10,0,0,0,538.9018012,0,0,0,0,0,-4.9,-13.72,33.26,24.26
1997,1,11,0,0,0,538.9018012,0,0,0,0,0,0.14,-12.46,35.42,26.6
1997,1,12,0,0,0,538.9018012,0,0,0,0,0,-1.84,-14.98,34.88,24.98
1997,1,13,0,0,0,538.9018012,0,0,0,0,0,-3.28,-13.18,25.16,24.08
1997,1,14,0,0,0,538.9018012,0,0,0,0,0,-2.38,-13.18,34.16,23.9
1997,1,15,0,0,0,538.9018012,0,0,0,0,0,-5.62,-16.24,29.12,27.14
1997,1,16,0,0,0,538.9018012,0,0,0,0,0,-0.22,-10.84,25.7,20.48
1997,1,17,0,0,0,538.9018012,0,0,0,0,0,-5.44,-16.42,25.88,19.4
1997,1,18,0,0,0,538.9018012,0,0,0,0,0,-5.62,-14.26,31.46,22.1
1997,1,19,0,0,0,538.9018012,0,0,0,0,0,-4.36,-13,35.42,30.92
1997,1,20,0,0,0,538.9018012,0,0,0,0,0,0.68,-9.58,37.04,35.6
1997,1,21,0,0,0,538.9018012,0.000393701,0,0.000393701,0.000393701,0,2.12,-2.02,20.66,26.06
1997,1,22,0,0,0,538.9018012,0.000393701,0,0.000393701,0.000393701,0,0.14,-6.34,20.3,15.62
1997,1,23,0,0,0,538.9018012,0,0,0,0,0,-4.72,-13.18,25.7,18.68
1997,1,24,0,0,0,538.9018012,0,0,0,0,0,-7.06,-15.88,26.6,19.22
1997,1,25,0,0,0,538.9018012,0,0,0,0,0,-7.06,-16.06,26.96,17.24
1997,1,26,0,0,0,538.9018012,0,0,0,0,0,-9.4,-18.22,24.26,15.26
1997,1,27,0,0,0,538.9018012,0,0,0,0,0,-7.42,-14.98,31.64,22.46
1997,1,28,0,0,0,538.9018012,0,0,0,0,0,-7.42,-15.88,32.72,29.84
1997,1,29,0,0,0,538.9018012,0,0,0,0,0,0.14,-9.22,31.46,26.78
1997,1,30,0,0,0,538.9018012,0,0,0,0,0,-4.18,-12.1,31.64,27.32
1997,1,31,0,0,0,538.9018012,0,0,0,0,0,-2.92,-13.36,36.14,29.12
1997,2,1,0,0,0,504.999722,0,0,0,0,0,-5.08,-16.06,34.34,27.86
1997,2,2,0,0,0,504.999722,0,0,0.003937008,0,0,2.48,-1.48,32.54,24.98
1997,2,3,0,0,0,504.999722,0,0,0.027559055,0,0,0.5,-9.94,28.94,25.34
1997,2,4,0,0,0,504.999722,0,0,0,0,0,-3.64,-15.7,31.82,25.7
1997,2,5,0,0,0,504.999722,0,0,0,0,0,2.48,-11.92,31.82,25.16
1997,2,6,0,0,0,504.999722,0,0,0,0,0,-2.92,-11.92,27.68,22.28
1997,2,7,0,0,0,504.999722,0,0,0,0,0,-3.1,-15.52,26.06,21.92
1997,2,8,0,0,0,504.999722,0,0,0,0,0,-4.54,-14.98,26.06,17.42
1997,2,9,0,0,0,504.999722,0,0,0,0,0,-4.18,-16.24,20.48,18.32
1997,2,10,0,0,0,504.999722,0,0,0,0,0,-7.78,-18.22,28.4,22.28
1997,2,11,0,0,0,504.999722,0,0,0,0,0,-8.32,-16.78,29.66,24.44
1997,2,12,0,0,0,504.999722,0,0,0,0,0,-5.26,-14.98,33.8,25.52
1997,2,13,0,0,0,504.999722,0,0,0,0,0,2.84,-8.32,28.4,22.46
1997,2,14,0,0,0,504.999722,0,0,0,0,0,-6.34,-13,25.7,18.86
1997,2,15,0,0,0,504.999722,0,0,0,0,0,-7.96,-18.76,30.2,22.82
1997,2,16,0,0,0,504.999722,0,0,0,0,0,-7.24,-16.24,28.76,22.1
1997,2,17,0,0,0,504.999722,0,0,0,0,0,-4.36,-13.54,27.68,23.18
1997,2,18,0,0,0,504.999722,0,0,0,0,0,-3.28,-15.52,31.82,25.34
1997,2,19,0,0,0,504.999722,0,0,0,0,0,-2.2,-14.8,31.1,26.78
1997,2,20,0,0,0,504.999722,0,0,0,0,0,2.84,-6.88,31.46,26.96
1997,2,21,0,0,0,504.999722,0,0,0.003937008,0,0,6.8,-7.78,39.74,28.76
1997,2,22,0,0,0,504.999722,0,0,0,0,0,-1.66,-11.92,33.8,29.66
1997,2,23,0,0,0,504.999722,0,0,0,0,0,9.86,-3.46,35.78,30.92
1997,2,24,0,0,0,504.999722,0,0,0,0,0,0.86,-6.16,30.38,27.14
1997,2,25,0,0,0,504.999722,0,0,0,0,0,0.68,-10.66,44.6,36.5
1997,2,26,0,0,0,504.999722,0.000393701,0.000393701,0.000393701,0.01968504,0,18.32,10.22,33.8,26.24
1997,2,27,0,0,0,504.999722,0.007874016,0.000393701,0,0.047244095,0.000393701,10.94,-1.12,31.64,24.44
1997,2,28,0,0,0,504.999722,0,0,0,0,0,-0.22,-9.58,33.26,26.06
1997,3,1,0,0,0,638.1360123,0,0,0,0,0,1.22,-7.24,33.8,27.32
1997,3,2,0,0,0,638.1360123,0,0,0,0,0,-0.04,-11.92,37.22,28.22
1997,3,3,0,0,0,638.1360123,0,0,0,0,0,2.84,-9.76,42.62,34.88
1997,3,4,0,0,0,638.1360123,0,0,0,0,0,10.76,-1.12,44.42,40.46
1997,3,5,0,0,0,638.1360123,0,0,0,0,0,11.3,1.76,42.98,36.14
1997,3,6,0,0,0,638.1360123,0,0,0,0,0,7.52,2.48,39.92,37.04
1997,3,7,0,0,0,638.1360123,0,0,0,0,0,9.14,-1.3,51.08,43.16
1997,3,8,0,0,0,638.1360123,0,0,0,0,0,11.66,0.5,54.14,46.76
1997,3,9,0,0,0,638.1360123,0,0,0,0,0,14,0.68,53.6,45.68
1997,3,10,0,0,0,638.1360123,0,0,0,0,0,19.22,4.1,55.58,46.04
1997,3,11,0,0,0,638.1360123,0,0,0,0,0,19.4,6.44,56.84,48.38
1997,3,12,0,0,0,638.1360123,0.000393701,0,0.011811024,0.027559055,0,27.86,19.4,47.66,41.72
1997,3,13,0,0,0,638.1360123,0.086614174,0.216535435,0.090551182,0.062992126,0.01968504,17.24,11.66,35.96,32
1997,3,14,0,0,0,638.1360123,0.015748032,0,0,0.090551182,0,13.64,6.98,42.44,35.96
1997,3,15,0,0,0,638.1360123,0,0,0,0,0,18.5,4.82,48.74,37.94
1997,3,16,0,0,0,638.1360123,0,0,0,0,0,18.5,1.58,52.16,47.3
1997,3,17,0,0,0,638.1360123,0,0.000393701,0,0,0,25.52,23,46.94,42.26
1997,3,18,0,0,0,638.1360123,0,0,0.01968504,0,0,18.14,8.42,50,42.8
1997,3,19,0,0,0,638.1360123,0,0,0.007874016,0.01968504,0,22.1,7.52,48.56,39.2
1997,3,20,0,0,0,638.1360123,0.000393701,0,0,0,0,20.84,5.36,49.82,42.62
1997,3,21,0,0,0,638.1360123,0.000393701,0,0.015748032,0.000393701,0,21.92,11.12,48.56,40.46
1997,3,22,0,0,0,638.1360123,0.035433071,0.000393701,0.133858269,0.141732284,0,27.14,4.28,47.3,37.22
1997,3,23,0,0,0,638.1360123,0.090551182,0.000393701,0.035433071,0.125984253,0,28.58,19.76,50,40.1
1997,3,24,0,0,0,638.1360123,0.000393701,0,0,0,0,25.52,17.78,43.88,39.92
1997,3,25,0,0,0,638.1360123,0.141732284,0,0.000393701,0.039370079,0,20.3,10.58,47.48,37.4
1997,3,26,0,0,0,638.1360123,0.051181103,0.007874016,0,0.023622047,0.000393701,12.92,3.38,42.08,30.38
1997,3,27,0,0,0,638.1360123,0.000393701,0,0,0,0,23.18,6.62,48.56,38.48
1997,3,28,0,0,0,638.1360123,0.011811024,0,0.007874016,0,0.000393701,24.44,20.3,44.78,38.66
1997,3,29,0,0,0,638.1360123,0.000393701,0,0.000393701,0.000393701,0.000393701,26.24,11.84,48.2,40.82
1997,3,30,0,0,0,638.1360123,0,0,0,0,0,22.1,11.3,53.6,45.68
1997,3,31,0,0,0,638.1360123,0,0,0,0.000393701,0,31.64,23.9,53.06,44.96
1997,4,1,0,0,0,1049.905016,0.031496063,0.000393701,0,0.007874016,0.000393701,26.6,18.32,46.22,41.72
1997,4,2,0,0,0,1049.905016,0.047244095,0.062992126,0,0.007874016,0.303149608,27.68,19.04,43.7,37.4
1997,4,3,0,0,0,1049.905016,0,0,0,0,0,16.7,7.7,50.9,43.34
1997,4,4,0,0,0,1049.905016,0,0,0,0,0,19.58,10.22,56.66,51.08
1997,4,5,0,0,0,1049.905016,0,0,0,0,0,25.16,13.82,61.16,53.24
1997,4,6,0,0,0,1049.905016,0.000393701,0.000393701,0.000393701,0.059055119,0,31.28,23.9,53.96,44.96
1997,4,7,0,0,0,1049.905016,0.023622047,0,0.007874016,0.000393701,0,21.74,12.92,48.38,37.22
1997,4,8,0,0,0,1049.905016,0.212598427,0.000393701,0.059055119,0.129921261,0.007874016,19.4,7.52,36.14,30.02
1997,4,9,0,0,0,1049.905016,0.011811024,0,0.000393701,0.003937008,0.047244095,6.8,4.46,37.04,30.38
1997,4,10,0,0,0,1049.905016,0,0,0,0.000393701,0,15.98,10.22,46.76,39.02
1997,4,11,0,0,0,1049.905016,0.003937008,0,0,0.015748032,0,23.54,18.68,50.54,43.52
1997,4,12,0,0,0,1049.905016,0.000393701,0.000393701,0,0,0.000393701,27.5,18.32,52.16,43.52
1997,4,13,0,0,0,1049.905016,0.007874016,0.000393701,0,0,0,19.94,12.56,42.62,35.42
1997,4,14,0,0,0,1049.905016,0.000393701,0,0,0,0,16.16,10.04,49.64,43.16
1997,4,15,0,0,0,1049.905016,0,0,0,0,0,22.46,12.92,55.94,50.54
1997,4,16,0,0,0,1049.905016,0,0,0,0,0,23.72,15.62,58.46,51.98
1997,4,17,0,0,0,1049.905016,0,0,0,0,0,22.28,14.72,60.26,54.32
1997,4,18,0,0,0,1049.905016,0,0,0,0,0,26.6,18.14,63.5,55.58
1997,4,19,0,0,0,1049.905016,0,0,0.027559055,0.000393701,0,31.46,28.76,55.22,47.84
1997,4,20,0,0,0,1049.905016,0.015748032,0,0.000393701,0.003937008,0,27.14,17.96,57.38,50.9
1997,4,21,0,0,0,1049.905016,0.16929134,0.000393701,0.129921261,0.011811024,0,33.08,20.48,51.8,47.48
1997,4,22,0,0,0,1049.905016,0.011811024,0.035433071,0.07480315,0.192913387,0.000393701,31.82,25.88,46.76,37.94
1997,4,23,0,0,0,1049.905016,0.003937008,0.000393701,0.066929134,0.01968504,0.027559055,29.66,20.3,44.42,37.4
1997,4,24,0,0,0,1049.905016,0,0,0,0,0,21.92,14.72,56.12,50
1997,4,25,0,0,0,1049.905016,0,0,0.000393701,0,0,26.6,19.4,57.38,45.32
1997,4,26,0,0,0,1049.905016,0,0,0,0,0,29.3,18.14,56.48,47.66
1997,4,27,0,0,0,1049.905016,0.027559055,0.003937008,0.000393701,0.110236221,0.003937008,32.72,27.14,53.96,47.3
1997,4,28,0,0,0,1049.905016,0.011811024,0.000393701,0,0.007874016,0.000393701,31.64,24.44,53.06,47.12
1997,4,29,0,0,0,1049.905016,0,0,0,0,0,26.42,20.12,66.74,58.28
1997,4,30,0,0,0,1049.905016,0,0,0,0,0,31.1,22.28,71.06,61.34
1997,5,1,0,0,0,1903.107344,0,0,0,0,0,33.08,27.14,67.46,56.48
1997,5,2,0,0,0,1903.107344,0,0,0,0,0,35.78,25.7,68.54,60.98
1997,5,3,0,0,0,1903.107344,0.000393701,0,0,0.003937008,0,35.24,32.36,66.38,58.82
1997,5,4,0,0,0,1903.107344,0,0,0,0,0,33.98,26.6,67.1,59.36
1997,5,5,0,0,0,1903.107344,0.003937008,0,0.000393701,0.000393701,0,33.26,25.7,71.06,63.14
1997,5,6,0,0,0,1903.107344,0.263779529,0.007874016,0.027559055,0.070866142,0.000393701,35.24,29.48,66.92,60.8
1997,5,7,0,0,0,1903.107344,0,0,0,0.000393701,0,37.04,30.56,63.14,58.1
1997,5,8,0,0,0,1903.107344,0,0,0,0,0,35.6,24.62,71.78,63.14
1997,5,9,0,0,0,1903.107344,0,0,0,0,0,37.76,29.84,71.6,62.96
1997,5,10,0,0,0,1903.107344,0.000393701,0,0,0,0,35.24,24.98,69.62,62.42
1997,5,11,0,0,0,1903.107344,0.185039371,0,0.129921261,0.09448819,0.000393701,44.06,38.84,67.1,53.06
1997,5,12,0,0,0,1903.107344,0.267716537,0.031496063,0.007874016,0.114173229,0.007874016,37.58,34.52,57.38,52.88
1997,5,13,0,0,0,1903.107344,0.098425198,0,0,0.011811024,0.000393701,32.54,27.32,62.06,53.78
1997,5,14,0,0,0,1903.107344,0.598425201,0.437007877,0.54330709,0.417322837,0.212598427,33.62,28.94,53.96,43.52
1997,5,15,0,0,0,1903.107344,0.000393701,0,0,0.01968504,0,30.2,27.14,56.3,47.3
1997,5,16,0,0,0,1903.107344,0.003937008,0,0.043307087,0.000393701,0,35.06,25.7,56.12,49.1
1997,5,17,0,0,0,1903.107344,0,0,0,0.031496063,0,38.48,30.02,62.78,54.68
1997,5,18,0,0,0,1903.107344,0.000393701,0,0,0,0,33.98,24.8,65.66,57.02
1997,5,19,0,0,0,1903.107344,0,0,0,0.000393701,0,33.98,25.52,66.38,55.94
1997,5,20,0,0,0,1903.107344,0.000393701,0,0.043307087,0.000393701,0,41.9,33.26,62.78,50.9
1997,5,21,0,0,0,1903.107344,0.09448819,0.003937008,0.062992126,0.161417324,0.007874016,39.02,31.82,54.32,46.58
